cycle,state,modeldate,candidate_name,pct_estimate
2020,Alabama,10/4/2020,Joseph R. Biden Jr.,38.51537
2020,Wyoming,10/4/2020,Donald Trump,67.75593
2020,Wisconsin,10/4/2020,Donald Trump,43.91059
2020,West Virginia,10/4/2020,Donald Trump,63.74451
2020,Washington,10/4/2020,Donald Trump,34.04833
2020,Virginia,10/4/2020,Donald Trump,40.6035
2020,Vermont,10/4/2020,Donald Trump,30.57701
2020,Utah,10/4/2020,Donald Trump,52.04903
2020,Texas,10/4/2020,Donald Trump,48.19992
2020,Tennessee,10/4/2020,Donald Trump,55.10242
2020,South Dakota,10/4/2020,Donald Trump,57.79845
2020,South Carolina,10/4/2020,Donald Trump,50.23858
2020,Rhode Island,10/4/2020,Donald Trump,36.72726
2020,Pennsylvania,10/4/2020,Donald Trump,44.15257
2020,Oregon,10/4/2020,Donald Trump,38.06758
2020,Oklahoma,10/4/2020,Donald Trump,58.92601
2020,Ohio,10/4/2020,Donald Trump,47.14134
2020,North Dakota,10/4/2020,Donald Trump,58.97375
2020,North Carolina,10/4/2020,Donald Trump,46.57534
2020,New York,10/4/2020,Donald Trump,31.91835
2020,New Mexico,10/4/2020,Donald Trump,41.06465
2020,New Jersey,10/4/2020,Donald Trump,36.72738
2020,New Hampshire,10/4/2020,Donald Trump,43.51567
2020,Nevada,10/4/2020,Donald Trump,43.41272
2020,Nebraska,10/4/2020,Donald Trump,53.65088
2020,National,10/4/2020,Donald Trump,42.77861
2020,NE-2,10/4/2020,Donald Trump,43.30037
2020,NE-1,10/4/2020,Donald Trump,49.42865
2020,Montana,10/4/2020,Donald Trump,50.95748
2020,Missouri,10/4/2020,Donald Trump,51.03568
2020,Mississippi,10/4/2020,Donald Trump,53.14515
2020,Minnesota,10/4/2020,Donald Trump,41.95444
2020,Michigan,10/4/2020,Donald Trump,43.23797
2020,Massachusetts,10/4/2020,Donald Trump,28.89602
2020,Maryland,10/4/2020,Donald Trump,31.82442
2020,Maine,10/4/2020,Donald Trump,39.43896
2020,ME-2,10/4/2020,Donald Trump,44.7793
2020,ME-1,10/4/2020,Donald Trump,33.76334
2020,Louisiana,10/4/2020,Donald Trump,53.92247
2020,Kentucky,10/4/2020,Donald Trump,56.8493
2020,Kansas,10/4/2020,Donald Trump,50.33818
2020,Iowa,10/4/2020,Donald Trump,47.47813
2020,Indiana,10/4/2020,Donald Trump,52.95755
2020,Illinois,10/4/2020,Donald Trump,38.52151
2020,Idaho,10/4/2020,Donald Trump,60.0483
2020,Hawaii,10/4/2020,Donald Trump,31.7584
2020,Georgia,10/4/2020,Donald Trump,46.60321
2020,Florida,10/4/2020,Donald Trump,45.22181
2020,District of Columbia,10/4/2020,Donald Trump,10.64302
2020,Delaware,10/4/2020,Donald Trump,35.89632
2020,Connecticut,10/4/2020,Donald Trump,34.62585
2020,Colorado,10/4/2020,Donald Trump,40.41609
2020,California,10/4/2020,Donald Trump,31.22906
2020,Arkansas,10/4/2020,Donald Trump,55.51663
2020,Arizona,10/4/2020,Donald Trump,45.35141
2020,Alaska,10/4/2020,Donald Trump,50.07391
2020,Alabama,10/4/2020,Donald Trump,56.01535
2020,Wyoming,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.94707
2020,Wisconsin,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.8446
2020,West Virginia,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,42.23753
2020,Washington,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.91887
2020,Virginia,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,42.23737
2020,Vermont,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,42.01448
2020,Utah,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.21567
2020,Texas,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.03687
2020,Tennessee,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.05169
2020,South Dakota,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.7986
2020,South Carolina,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.19069
2020,Rhode Island,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.75638
2020,Pennsylvania,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.75848
2020,Oregon,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.41373
2020,Oklahoma,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.37169
2020,Ohio,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.55552
2020,North Dakota,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.06944
2020,North Carolina,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.4839
2020,New York,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,42.80763
2020,New Mexico,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,43.12426
2020,New Jersey,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.63533
2020,New Hampshire,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.32587
2020,Nevada,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.41108
2020,Nebraska,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.75926
2020,National,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,39.07318
2020,NE-2,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,39.35066
2020,NE-1,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,38.68452
2020,Montana,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.7579
2020,Missouri,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,42.53604
2020,Mississippi,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,42.51312
2020,Minnesota,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.465
2020,Michigan,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.43516
2020,Massachusetts,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,42.9169
2020,Maryland,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.44491
2020,Maine,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.61684
2020,ME-2,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.98848
2020,ME-1,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.84185
2020,Louisiana,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.9513
2020,Kentucky,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.43353
2020,Kansas,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.57913
2020,Iowa,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.09103
2020,Indiana,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.51713
2020,Illinois,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.88049
2020,Idaho,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,43.62336
2020,Hawaii,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.3769
2020,Georgia,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.22383
2020,Florida,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.95373
2020,District of Columbia,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.86477
2020,Delaware,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,45.91872
2020,Connecticut,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.94278
2020,Colorado,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,43.13196
2020,California,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.69073
2020,Arkansas,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.36294
2020,Arizona,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.70543
2020,Alaska,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,40.29412
2020,Alabama,10/4/2020,Convention Bounce for Joseph R. Biden Jr.,41.43628
2020,Wyoming,10/4/2020,Convention Bounce for Donald Trump,42.37716
2020,Wisconsin,10/4/2020,Convention Bounce for Donald Trump,41.89868
2020,West Virginia,10/4/2020,Convention Bounce for Donald Trump,41.61662
2020,Washington,10/4/2020,Convention Bounce for Donald Trump,41.46612
2020,Virginia,10/4/2020,Convention Bounce for Donald Trump,42.74971
2020,Vermont,10/4/2020,Convention Bounce for Donald Trump,43.27325
2020,Utah,10/4/2020,Convention Bounce for Donald Trump,42.06773
2020,Texas,10/4/2020,Convention Bounce for Donald Trump,40.59858
2020,Tennessee,10/4/2020,Convention Bounce for Donald Trump,41.16655
2020,South Dakota,10/4/2020,Convention Bounce for Donald Trump,42.2485
2020,South Carolina,10/4/2020,Convention Bounce for Donald Trump,40.95625
2020,Rhode Island,10/4/2020,Convention Bounce for Donald Trump,42.25167
2020,Pennsylvania,10/4/2020,Convention Bounce for Donald Trump,41.68182
2020,Oregon,10/4/2020,Convention Bounce for Donald Trump,42.29369
2020,Oklahoma,10/4/2020,Convention Bounce for Donald Trump,42.53107
2020,Ohio,10/4/2020,Convention Bounce for Donald Trump,41.41321
2020,North Dakota,10/4/2020,Convention Bounce for Donald Trump,41.95287
2020,North Carolina,10/4/2020,Convention Bounce for Donald Trump,41.45192
2020,New York,10/4/2020,Convention Bounce for Donald Trump,40.52203
2020,New Mexico,10/4/2020,Convention Bounce for Donald Trump,44.16199
2020,New Jersey,10/4/2020,Convention Bounce for Donald Trump,42.91761
2020,New Hampshire,10/4/2020,Convention Bounce for Donald Trump,40.58974
2020,Nevada,10/4/2020,Convention Bounce for Donald Trump,41.20896
2020,Nebraska,10/4/2020,Convention Bounce for Donald Trump,42.24842
2020,National,10/4/2020,Convention Bounce for Donald Trump,39.79349
2020,NE-2,10/4/2020,Convention Bounce for Donald Trump,40.97588
2020,NE-1,10/4/2020,Convention Bounce for Donald Trump,41.3664
2020,Montana,10/4/2020,Convention Bounce for Donald Trump,42.64336
2020,Missouri,10/4/2020,Convention Bounce for Donald Trump,43.00056
2020,Mississippi,10/4/2020,Convention Bounce for Donald Trump,43.89611
2020,Minnesota,10/4/2020,Convention Bounce for Donald Trump,43.32786
2020,Michigan,10/4/2020,Convention Bounce for Donald Trump,42.0639
2020,Massachusetts,10/4/2020,Convention Bounce for Donald Trump,42.23833
2020,Maryland,10/4/2020,Convention Bounce for Donald Trump,42.50502
2020,Maine,10/4/2020,Convention Bounce for Donald Trump,42.06623
2020,ME-2,10/4/2020,Convention Bounce for Donald Trump,42.48328
2020,ME-1,10/4/2020,Convention Bounce for Donald Trump,41.87842
2020,Louisiana,10/4/2020,Convention Bounce for Donald Trump,43.29811
2020,Kentucky,10/4/2020,Convention Bounce for Donald Trump,41.38234
2020,Kansas,10/4/2020,Convention Bounce for Donald Trump,41.00626
2020,Iowa,10/4/2020,Convention Bounce for Donald Trump,41.01791
2020,Indiana,10/4/2020,Convention Bounce for Donald Trump,42.78796
2020,Illinois,10/4/2020,Convention Bounce for Donald Trump,40.92389
2020,Idaho,10/4/2020,Convention Bounce for Donald Trump,45.33897
2020,Hawaii,10/4/2020,Convention Bounce for Donald Trump,41.65937
2020,Georgia,10/4/2020,Convention Bounce for Donald Trump,41.11785
2020,Florida,10/4/2020,Convention Bounce for Donald Trump,42.41821
2020,District of Columbia,10/4/2020,Convention Bounce for Donald Trump,42.33408
2020,Delaware,10/4/2020,Convention Bounce for Donald Trump,41.21174
2020,Connecticut,10/4/2020,Convention Bounce for Donald Trump,41.02425
2020,Colorado,10/4/2020,Convention Bounce for Donald Trump,45.02218
2020,California,10/4/2020,Convention Bounce for Donald Trump,42.20779
2020,Arkansas,10/4/2020,Convention Bounce for Donald Trump,41.62593
2020,Arizona,10/4/2020,Convention Bounce for Donald Trump,41.90978
2020,Alaska,10/4/2020,Convention Bounce for Donald Trump,41.18649
2020,Alabama,10/4/2020,Convention Bounce for Donald Trump,41.33659
2020,Wyoming,10/3/2020,Joseph R. Biden Jr.,28.30483
2020,Wisconsin,10/3/2020,Joseph R. Biden Jr.,50.51374
2020,West Virginia,10/3/2020,Joseph R. Biden Jr.,32.50509
2020,Washington,10/3/2020,Joseph R. Biden Jr.,59.76049
2020,Virginia,10/3/2020,Joseph R. Biden Jr.,51.76212
2020,Vermont,10/3/2020,Joseph R. Biden Jr.,61.30819
2020,Utah,10/3/2020,Joseph R. Biden Jr.,37.95726
2020,Texas,10/3/2020,Joseph R. Biden Jr.,45.59641
2020,Tennessee,10/3/2020,Joseph R. Biden Jr.,39.55848
2020,South Dakota,10/3/2020,Joseph R. Biden Jr.,37.51949
2020,South Carolina,10/3/2020,Joseph R. Biden Jr.,44.31269
2020,Rhode Island,10/3/2020,Joseph R. Biden Jr.,59.35803
2020,Pennsylvania,10/3/2020,Joseph R. Biden Jr.,49.90696
2020,Oregon,10/3/2020,Joseph R. Biden Jr.,55.99392
2020,Oklahoma,10/3/2020,Joseph R. Biden Jr.,34.38573
2020,Ohio,10/3/2020,Joseph R. Biden Jr.,47.65495
2020,North Dakota,10/3/2020,Joseph R. Biden Jr.,35.17506
2020,North Carolina,10/3/2020,Joseph R. Biden Jr.,47.78675
2020,New York,10/3/2020,Joseph R. Biden Jr.,60.9164
2020,New Mexico,10/3/2020,Joseph R. Biden Jr.,53.33409
2020,New Jersey,10/3/2020,Joseph R. Biden Jr.,55.75425
2020,New Hampshire,10/3/2020,Joseph R. Biden Jr.,52.9317
2020,Nevada,10/3/2020,Joseph R. Biden Jr.,49.18678
2020,Nebraska,10/3/2020,Joseph R. Biden Jr.,41.6264
2020,National,10/3/2020,Joseph R. Biden Jr.,50.49585
2020,NE-2,10/3/2020,Joseph R. Biden Jr.,48.99321
2020,NE-1,10/3/2020,Joseph R. Biden Jr.,44.52354
2020,Montana,10/3/2020,Joseph R. Biden Jr.,42.58261
2020,Missouri,10/3/2020,Joseph R. Biden Jr.,44.51875
2020,Mississippi,10/3/2020,Joseph R. Biden Jr.,40.07762
2020,Minnesota,10/3/2020,Joseph R. Biden Jr.,50.87198
2020,Michigan,10/3/2020,Joseph R. Biden Jr.,49.97272
2020,Massachusetts,10/3/2020,Joseph R. Biden Jr.,64.54195
2020,Maryland,10/3/2020,Joseph R. Biden Jr.,62.31915
2020,Maine,10/3/2020,Joseph R. Biden Jr.,54.21786
2020,ME-2,10/3/2020,Joseph R. Biden Jr.,48.289
2020,ME-1,10/3/2020,Joseph R. Biden Jr.,57.99176
2020,Louisiana,10/3/2020,Joseph R. Biden Jr.,39.13705
2020,Kentucky,10/3/2020,Joseph R. Biden Jr.,37.99837
2020,Kansas,10/3/2020,Joseph R. Biden Jr.,42.47697
2020,Iowa,10/3/2020,Joseph R. Biden Jr.,45.86094
2020,Indiana,10/3/2020,Joseph R. Biden Jr.,40.07091
2020,Illinois,10/3/2020,Joseph R. Biden Jr.,55.45164
2020,Idaho,10/3/2020,Joseph R. Biden Jr.,35.25698
2020,Hawaii,10/3/2020,Joseph R. Biden Jr.,60.99221
2020,Georgia,10/3/2020,Joseph R. Biden Jr.,46.99521
2020,Florida,10/3/2020,Joseph R. Biden Jr.,47.87041
2020,District of Columbia,10/3/2020,Joseph R. Biden Jr.,85.87462
2020,Delaware,10/3/2020,Joseph R. Biden Jr.,59.86753
2020,Connecticut,10/3/2020,Joseph R. Biden Jr.,56.37455
2020,Colorado,10/3/2020,Joseph R. Biden Jr.,51.94792
2020,California,10/3/2020,Joseph R. Biden Jr.,61.427
2020,Arkansas,10/3/2020,Joseph R. Biden Jr.,39.13556
2020,Arizona,10/3/2020,Joseph R. Biden Jr.,48.62769
2020,Alaska,10/3/2020,Joseph R. Biden Jr.,44.52041
2020,Alabama,10/3/2020,Joseph R. Biden Jr.,38.51191
2020,Wyoming,10/3/2020,Donald Trump,67.75847
2020,Wisconsin,10/3/2020,Donald Trump,43.91209
2020,West Virginia,10/3/2020,Donald Trump,63.74665
2020,Washington,10/3/2020,Donald Trump,34.04919
2020,Virginia,10/3/2020,Donald Trump,40.60519
2020,Vermont,10/3/2020,Donald Trump,30.57887
2020,Utah,10/3/2020,Donald Trump,52.05067
2020,Texas,10/3/2020,Donald Trump,48.20047
2020,Tennessee,10/3/2020,Donald Trump,55.10279
2020,South Dakota,10/3/2020,Donald Trump,57.80118
2020,South Carolina,10/3/2020,Donald Trump,50.23755
2020,Rhode Island,10/3/2020,Donald Trump,36.7299
2020,Pennsylvania,10/3/2020,Donald Trump,44.10013
2020,Oregon,10/3/2020,Donald Trump,38.06948
2020,Oklahoma,10/3/2020,Donald Trump,58.9278
2020,Ohio,10/3/2020,Donald Trump,47.26014
2020,North Dakota,10/3/2020,Donald Trump,58.97569
2020,North Carolina,10/3/2020,Donald Trump,46.57611
2020,New York,10/3/2020,Donald Trump,31.91839
2020,New Mexico,10/3/2020,Donald Trump,41.06586
2020,New Jersey,10/3/2020,Donald Trump,36.72891
2020,New Hampshire,10/3/2020,Donald Trump,43.5175
2020,Nevada,10/3/2020,Donald Trump,43.41487
2020,Nebraska,10/3/2020,Donald Trump,53.65364
2020,National,10/3/2020,Donald Trump,43.00061
2020,NE-2,10/3/2020,Donald Trump,43.30218
2020,NE-1,10/3/2020,Donald Trump,49.43029
2020,Montana,10/3/2020,Donald Trump,50.95895
2020,Missouri,10/3/2020,Donald Trump,51.03773
2020,Mississippi,10/3/2020,Donald Trump,53.14701
2020,Minnesota,10/3/2020,Donald Trump,41.95574
2020,Michigan,10/3/2020,Donald Trump,43.23911
2020,Massachusetts,10/3/2020,Donald Trump,28.89577
2020,Maryland,10/3/2020,Donald Trump,31.82613
2020,Maine,10/3/2020,Donald Trump,39.44101
2020,ME-2,10/3/2020,Donald Trump,44.78118
2020,ME-1,10/3/2020,Donald Trump,33.76466
2020,Louisiana,10/3/2020,Donald Trump,53.92446
2020,Kentucky,10/3/2020,Donald Trump,56.85072
2020,Kansas,10/3/2020,Donald Trump,50.34026
2020,Iowa,10/3/2020,Donald Trump,47.48011
2020,Indiana,10/3/2020,Donald Trump,52.95999
2020,Illinois,10/3/2020,Donald Trump,38.52327
2020,Idaho,10/3/2020,Donald Trump,60.05031
2020,Hawaii,10/3/2020,Donald Trump,31.75925
2020,Georgia,10/3/2020,Donald Trump,46.60456
2020,Florida,10/3/2020,Donald Trump,45.22305
2020,District of Columbia,10/3/2020,Donald Trump,10.64461
2020,Delaware,10/3/2020,Donald Trump,35.89754
2020,Connecticut,10/3/2020,Donald Trump,34.62569
2020,Colorado,10/3/2020,Donald Trump,40.41818
2020,California,10/3/2020,Donald Trump,31.23059
2020,Arkansas,10/3/2020,Donald Trump,55.51874
2020,Arizona,10/3/2020,Donald Trump,45.35263
2020,Alaska,10/3/2020,Donald Trump,50.07531
2020,Alabama,10/3/2020,Donald Trump,56.01699
2020,Wyoming,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.88168
2020,Wisconsin,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.78125
2020,West Virginia,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,42.17255
2020,Washington,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.85463
2020,Virginia,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,42.17296
2020,Vermont,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.94973
2020,Utah,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.15134
2020,Texas,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,39.97377
2020,Tennessee,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.98755
2020,South Dakota,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.73325
2020,South Carolina,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.12865
2020,Rhode Island,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.69104
2020,Pennsylvania,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.57462
2020,Oregon,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.34937
2020,Oklahoma,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.3072
2020,Ohio,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.64638
2020,North Dakota,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.00504
2020,North Carolina,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.42133
2020,New York,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,42.74298
2020,New Mexico,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,43.05938
2020,New Jersey,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.57095
2020,New Hampshire,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.26225
2020,Nevada,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.34737
2020,Nebraska,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.69392
2020,National,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,38.79572
2020,NE-2,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,39.2866
2020,NE-1,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,38.62128
2020,Montana,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.69315
2020,Missouri,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,42.47115
2020,Mississippi,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,42.44846
2020,Minnesota,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.40197
2020,Michigan,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.3716
2020,Massachusetts,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,42.85318
2020,Maryland,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.38052
2020,Maine,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.55224
2020,ME-2,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.9243
2020,ME-1,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.77817
2020,Louisiana,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.88671
2020,Kentucky,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.36927
2020,Kansas,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.51437
2020,Iowa,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.02686
2020,Indiana,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.45273
2020,Illinois,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.81631
2020,Idaho,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,43.55822
2020,Hawaii,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.31219
2020,Georgia,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.16085
2020,Florida,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.8905
2020,District of Columbia,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.7994
2020,Delaware,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,45.85305
2020,Connecticut,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.87851
2020,Colorado,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,43.06744
2020,California,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.62621
2020,Arkansas,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.29832
2020,Arizona,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.64199
2020,Alaska,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,40.22993
2020,Alabama,10/3/2020,Convention Bounce for Joseph R. Biden Jr.,41.37199
2020,Wyoming,10/3/2020,Convention Bounce for Donald Trump,42.36639
2020,Wisconsin,10/3/2020,Convention Bounce for Donald Trump,41.88705
2020,West Virginia,10/3/2020,Convention Bounce for Donald Trump,41.60572
2020,Washington,10/3/2020,Convention Bounce for Donald Trump,41.45504
2020,Virginia,10/3/2020,Convention Bounce for Donald Trump,42.73856
2020,Vermont,10/3/2020,Convention Bounce for Donald Trump,43.2622
2020,Utah,10/3/2020,Convention Bounce for Donald Trump,42.05651
2020,Texas,10/3/2020,Convention Bounce for Donald Trump,40.58693
2020,Tennessee,10/3/2020,Convention Bounce for Donald Trump,41.15571
2020,South Dakota,10/3/2020,Convention Bounce for Donald Trump,42.23774
2020,South Carolina,10/3/2020,Convention Bounce for Donald Trump,40.94439
2020,Rhode Island,10/3/2020,Convention Bounce for Donald Trump,42.24092
2020,Pennsylvania,10/3/2020,Convention Bounce for Donald Trump,41.63071
2020,Oregon,10/3/2020,Convention Bounce for Donald Trump,42.28271
2020,Oklahoma,10/3/2020,Convention Bounce for Donald Trump,42.51997
2020,Ohio,10/3/2020,Convention Bounce for Donald Trump,41.65087
2020,North Dakota,10/3/2020,Convention Bounce for Donald Trump,41.94183
2020,North Carolina,10/3/2020,Convention Bounce for Donald Trump,41.44046
2020,New York,10/3/2020,Convention Bounce for Donald Trump,40.51099
2020,New Mexico,10/3/2020,Convention Bounce for Donald Trump,44.1508
2020,New Jersey,10/3/2020,Convention Bounce for Donald Trump,42.90642
2020,New Hampshire,10/3/2020,Convention Bounce for Donald Trump,40.5784
2020,Nevada,10/3/2020,Convention Bounce for Donald Trump,41.19783
2020,Nebraska,10/3/2020,Convention Bounce for Donald Trump,42.23767
2020,National,10/3/2020,Convention Bounce for Donald Trump,39.72095
2020,NE-2,10/3/2020,Convention Bounce for Donald Trump,40.96415
2020,NE-1,10/3/2020,Convention Bounce for Donald Trump,41.35525
2020,Montana,10/3/2020,Convention Bounce for Donald Trump,42.63182
2020,Missouri,10/3/2020,Convention Bounce for Donald Trump,42.98956
2020,Mississippi,10/3/2020,Convention Bounce for Donald Trump,43.88507
2020,Minnesota,10/3/2020,Convention Bounce for Donald Trump,43.31568
2020,Michigan,10/3/2020,Convention Bounce for Donald Trump,42.05238
2020,Massachusetts,10/3/2020,Convention Bounce for Donald Trump,42.22678
2020,Maryland,10/3/2020,Convention Bounce for Donald Trump,42.49392
2020,Maine,10/3/2020,Convention Bounce for Donald Trump,42.05502
2020,ME-2,10/3/2020,Convention Bounce for Donald Trump,42.47187
2020,ME-1,10/3/2020,Convention Bounce for Donald Trump,41.86761
2020,Louisiana,10/3/2020,Convention Bounce for Donald Trump,43.28712
2020,Kentucky,10/3/2020,Convention Bounce for Donald Trump,41.37136
2020,Kansas,10/3/2020,Convention Bounce for Donald Trump,40.99523
2020,Iowa,10/3/2020,Convention Bounce for Donald Trump,41.00666
2020,Indiana,10/3/2020,Convention Bounce for Donald Trump,42.77642
2020,Illinois,10/3/2020,Convention Bounce for Donald Trump,40.91284
2020,Idaho,10/3/2020,Convention Bounce for Donald Trump,45.32784
2020,Hawaii,10/3/2020,Convention Bounce for Donald Trump,41.64844
2020,Georgia,10/3/2020,Convention Bounce for Donald Trump,41.10616
2020,Florida,10/3/2020,Convention Bounce for Donald Trump,42.40667
2020,District of Columbia,10/3/2020,Convention Bounce for Donald Trump,42.32332
2020,Delaware,10/3/2020,Convention Bounce for Donald Trump,41.2007
2020,Connecticut,10/3/2020,Convention Bounce for Donald Trump,41.01334
2020,Colorado,10/3/2020,Convention Bounce for Donald Trump,45.01089
2020,California,10/3/2020,Convention Bounce for Donald Trump,42.19657
2020,Arkansas,10/3/2020,Convention Bounce for Donald Trump,41.61498
2020,Arizona,10/3/2020,Convention Bounce for Donald Trump,41.89819
2020,Alaska,10/3/2020,Convention Bounce for Donald Trump,41.17543
2020,Alabama,10/3/2020,Convention Bounce for Donald Trump,41.32558
2020,Wisconsin,10/2/2020,Joseph R. Biden Jr.,50.40145
2020,West Virginia,10/2/2020,Joseph R. Biden Jr.,32.38567
2020,Washington,10/2/2020,Joseph R. Biden Jr.,58.56374
2020,Virginia,10/2/2020,Joseph R. Biden Jr.,50.92926
2020,Vermont,10/2/2020,Joseph R. Biden Jr.,55.73
2020,Utah,10/2/2020,Joseph R. Biden Jr.,36.4133
2020,Texas,10/2/2020,Joseph R. Biden Jr.,45.77011
